date,signal,target
01-01-2023 05:08,0.7431448254773918,0
01-01-2023 05:09,0.8090169943749457,0
01-01-2023 05:10,0.8660254037844374,0
01-01-2023 05:11,0.9135454576426001,0
01-01-2023 05:12,0.9510565162951532,0
01-01-2023 05:13,0.9781476007338055,0
01-01-2023 05:14,0.9945218953682733,0
01-01-2023 05:15,1.8527730029311533,1
01-01-2023 05:16,0.994521895368274,0
01-01-2023 05:17,0.9781476007338068,0
01-01-2023 05:18,0.9510565162951551,0
01-01-2023 05:19,0.9135454576426026,0
01-01-2023 05:20,0.8660254037844405,0
01-01-2023 05:21,0.8090169943749492,0
01-01-2023 05:22,0.7431448254773959,0
01-01-2023 05:23,0.6691306063588597,0
01-01-2023 05:24,0.5877852522924742,0
01-01-2023 05:25,0.09493099611759459,1
01-01-2023 05:26,0.4067366430758003,0
01-01-2023 05:27,0.309016994374947,0
01-01-2023 05:28,0.20791169081776528,0
01-01-2023 05:29,0.10452846326765892,0
01-01-2023 05:30,4.899825157862589e-15,0
01-01-2023 05:31,-0.10452846326764918,0
01-01-2023 05:32,-0.2079116908177557,0
01-01-2023 05:33,-0.30901699437494445,0
01-01-2023 05:34,-0.4067366430757979,0
01-01-2023 05:35,-0.5127197058372064,1
01-01-2023 05:36,-0.587785252292472,0
01-01-2023 05:37,-0.6691306063588576,0
01-01-2023 05:38,-0.7431448254773941,0
01-01-2023 05:39,-0.8090169943749477,0
01-01-2023 05:40,-0.8660254037844356,0
01-01-2023 05:41,-0.9135454576425986,0
01-01-2023 05:42,-0.9510565162951521,0
01-01-2023 05:43,-0.9781476007338047,0
01-01-2023 05:44,-0.994521895368273,0
01-01-2023 05:45,-0.5827217522878207,1
01-01-2023 05:46,-0.9945218953682736,0
01-01-2023 05:47,-0.978147600733806,0
01-01-2023 05:48,-0.951056516295154,0
01-01-2023 05:49,-0.9135454576426012,0
01-01-2023 05:50,-0.8660254037844388,0
01-01-2023 05:51,-0.8090169943749472,0
01-01-2023 05:52,-0.7431448254773984,0
01-01-2023 05:53,-0.6691306063588623,0
01-01-2023 05:54,-0.5877852522924771,0
01-01-2023 05:55,-1.0357223194879988,1
01-01-2023 05:56,-0.4067366430758037,0
01-01-2023 05:57,-0.3090169943749505,0
01-01-2023 05:58,-0.20791169081776192,0
01-01-2023 05:59,-0.10452846326765551,0
01-01-2023 06:00,-1.4695761589768238e-15,0
01-01-2023 06:01,0.1045284632676526,0
01-01-2023 06:02,0.20791169081775904,0
01-01-2023 06:03,0.30901699437494773,0
01-01-2023 06:04,0.40673664307579455,0
01-01-2023 06:05,0.7966892418236109,1
01-01-2023 06:06,0.587785252292469,0
01-01-2023 06:07,0.6691306063588549,0
01-01-2023 06:08,0.7431448254773916,0
01-01-2023 06:09,0.8090169943749455,0
01-01-2023 06:10,0.8660254037844373,0
01-01-2023 06:11,0.9135454576426001,0
01-01-2023 06:12,0.9510565162951531,0
01-01-2023 06:13,0.9781476007338055,0
01-01-2023 06:14,0.9945218953682733,0
01-01-2023 06:15,1.0466854355937258,1
01-01-2023 06:16,0.994521895368274,0
01-01-2023 06:17,0.9781476007338068,0
01-01-2023 06:18,0.9510565162951552,0
01-01-2023 06:19,0.9135454576426028,0
01-01-2023 06:20,0.8660254037844406,0
01-01-2023 06:21,0.8090169943749493,0
01-01-2023 06:22,0.743144825477396,0
01-01-2023 06:23,0.6691306063588598,0
01-01-2023 06:24,0.5877852522924744,0
01-01-2023 06:25,0.9082200375805527,1
01-01-2023 06:26,0.40673664307580054,0
01-01-2023 06:27,0.309016994374954,0
01-01-2023 06:28,0.20791169081776553,0
01-01-2023 06:29,0.10452846326765917,0
01-01-2023 06:30,5.14475451769206e-15,0
01-01-2023 06:31,-0.10452846326764893,0
01-01-2023 06:32,-0.20791169081775546,0
01-01-2023 06:33,-0.30901699437494423,0
01-01-2023 06:34,-0.40673664307579765,0
01-01-2023 06:35,-1.4593540092982473,1
01-01-2023 06:36,-0.5877852522924718,0
01-01-2023 06:37,-0.6691306063588575,0
01-01-2023 06:38,-0.7431448254773939,0
01-01-2023 06:39,-0.8090169943749433,0
01-01-2023 06:40,-0.8660254037844355,0
01-01-2023 06:41,-0.9135454576425985,0
01-01-2023 06:42,-0.951056516295152,0
01-01-2023 06:43,-0.9781476007338047,0
01-01-2023 06:44,-0.994521895368273,0
01-01-2023 06:45,-1.2258452099466568,1
01-01-2023 06:46,-0.9945218953682736,0
01-01-2023 06:47,-0.9781476007338061,0
01-01-2023 06:48,-0.9510565162951541,0
01-01-2023 06:49,-0.9135454576426013,0
01-01-2023 06:50,-0.8660254037844389,0
01-01-2023 06:51,-0.8090169943749516,0
01-01-2023 06:52,-0.7431448254773986,0
01-01-2023 06:53,-0.6691306063588626,0
01-01-2023 06:54,-0.5877852522924774,0
01-01-2023 06:55,0.46029393987142986,1
01-01-2023 06:56,-0.4067366430758039,0
01-01-2023 06:57,-0.3090169943749507,0
01-01-2023 06:58,-0.20791169081776217,0
01-01-2023 06:59,-0.10452846326765576,0
01-01-2023 07:00,-1.7145055188062944e-15,0
01-01-2023 07:01,0.10452846326765235,0
01-01-2023 07:02,0.20791169081775882,0
01-01-2023 07:03,0.30901699437494073,0
01-01-2023 07:04,0.4067366430757943,0
01-01-2023 07:05,0.9068488994283217,1
01-01-2023 07:06,0.5877852522924688,0
01-01-2023 07:07,0.6691306063588547,0
01-01-2023 07:08,0.7431448254773915,0
01-01-2023 07:09,0.8090169943749453,0
01-01-2023 07:10,0.8660254037844372,0
01-01-2023 07:11,0.9135454576426,0
01-01-2023 07:12,0.951056516295153,0
01-01-2023 07:13,0.9781476007338054,0
01-01-2023 07:14,0.9945218953682733,0
01-01-2023 07:15,0.6047428960105972,1
01-01-2023 07:16,0.9945218953682741,0
01-01-2023 07:17,0.9781476007338069,0
01-01-2023 07:18,0.9510565162951552,0
01-01-2023 07:19,0.9135454576426029,0
01-01-2023 07:20,0.8660254037844407,0
01-01-2023 07:21,0.8090169943749496,0
01-01-2023 07:22,0.7431448254773962,0
01-01-2023 07:23,0.66913060635886,0
01-01-2023 07:24,0.5877852522924746,0
01-01-2023 07:25,0.482033050779348,1
01-01-2023 07:26,0.40673664307580076,0
01-01-2023 07:27,0.3090169943749542,0
01-01-2023 07:28,0.20791169081776575,0
01-01-2023 07:29,0.10452846326765941,0
01-01-2023 07:30,5.3896838775215305e-15,0
01-01-2023 07:31,-0.1045284632676487,0
01-01-2023 07:32,-0.2079116908177552,0
01-01-2023 07:33,-0.30901699437494395,0
01-01-2023 07:34,-0.40673664307579743,0
01-01-2023 07:35,-1.4809174053066054,1
01-01-2023 07:36,-0.5877852522924716,0
01-01-2023 07:37,-0.6691306063588572,0
01-01-2023 07:38,-0.7431448254773938,0
01-01-2023 07:39,-0.8090169943749432,0
01-01-2023 07:40,-0.8660254037844354,0
01-01-2023 07:41,-0.9135454576425984,0
01-01-2023 07:42,-0.9510565162951519,0
01-01-2023 07:43,-0.9781476007338046,0
01-01-2023 07:44,-0.9945218953682728,0
01-01-2023 07:45,-0.9825272657830351,1
01-01-2023 07:46,-0.9945218953682736,0
01-01-2023 07:47,-0.9781476007338061,0
01-01-2023 07:48,-0.9510565162951542,0
01-01-2023 07:49,-0.9135454576426014,0
01-01-2023 07:50,-0.866025403784439,0
01-01-2023 07:51,-0.8090169943749517,0
01-01-2023 07:52,-0.7431448254773987,0
01-01-2023 07:53,-0.6691306063588627,0
01-01-2023 07:54,-0.5877852522924776,0
01-01-2023 07:55,-0.1405651718624703,1
01-01-2023 07:56,-0.40673664307580415,0
01-01-2023 07:57,-0.30901699437495095,0
01-01-2023 07:58,-0.2079116908177624,0
01-01-2023 07:59,-0.10452846326765601,0
01-01-2023 08:00,-1.959434878635765e-15,0
01-01-2023 08:01,0.10452846326765211,0
01-01-2023 08:02,0.20791169081775857,0
01-01-2023 08:03,0.30901699437494046,0
01-01-2023 08:04,0.40673664307579405,0
01-01-2023 08:05,0.8498755451319868,1
01-01-2023 08:06,0.5877852522924687,0
01-01-2023 08:07,0.6691306063588546,0
01-01-2023 08:08,0.7431448254773912,0
01-01-2023 08:09,0.8090169943749452,0
01-01-2023 08:10,0.866025403784437,0
01-01-2023 08:11,0.9135454576425999,0
01-01-2023 08:12,0.951056516295153,0
01-01-2023 08:13,0.9781476007338054,0
01-01-2023 08:14,0.9945218953682733,0
01-01-2023 08:15,0.840411868598318,1
01-01-2023 08:16,0.9945218953682741,0
01-01-2023 08:17,0.9781476007338069,0
01-01-2023 08:18,0.9510565162951553,0
01-01-2023 08:19,0.913545457642603,0
01-01-2023 08:20,0.8660254037844408,0
01-01-2023 08:21,0.8090169943749497,0
01-01-2023 08:22,0.7431448254773964,0
01-01-2023 08:23,0.6691306063588601,0
01-01-2023 08:24,0.5877852522924748,0
01-01-2023 08:25,0.028318214176026646,1
01-01-2023 08:26,0.40673664307580104,0
01-01-2023 08:27,0.30901699437495445,0
01-01-2023 08:28,0.207911690817766,0
01-01-2023 08:29,0.10452846326765966,0
01-01-2023 08:30,5.6346132373510016e-15,0
01-01-2023 08:31,-0.10452846326764845,0
01-01-2023 08:32,-0.20791169081775498,0
01-01-2023 08:33,-0.30901699437494373,0
01-01-2023 08:34,-0.4067366430757972,0
01-01-2023 08:35,-0.5239553304354073,1
01-01-2023 08:36,-0.5877852522924714,0
01-01-2023 08:37,-0.6691306063588571,0
01-01-2023 08:38,-0.7431448254773888,0
01-01-2023 08:39,-0.809016994374943,0
01-01-2023 08:40,-0.8660254037844353,0
01-01-2023 08:41,-0.9135454576425983,0
01-01-2023 08:42,-0.9510565162951519,0
01-01-2023 08:43,-0.9781476007338046,0
01-01-2023 08:44,-0.9945218953682728,0
01-01-2023 08:45,-1.453097968799667,1
01-01-2023 08:46,-0.9945218953682737,0
01-01-2023 08:47,-0.9781476007338062,0
01-01-2023 08:48,-0.9510565162951542,0
01-01-2023 08:49,-0.9135454576426015,0
01-01-2023 08:50,-0.8660254037844427,0
01-01-2023 08:51,-0.8090169943749518,0
01-01-2023 08:52,-0.7431448254773988,0
01-01-2023 08:53,-0.6691306063588629,0
01-01-2023 08:54,-0.5877852522924778,0
01-01-2023 08:55,-1.3228225151515791,1
01-01-2023 08:56,-0.40673664307580437,0
01-01-2023 08:57,-0.3090169943749512,0
01-01-2023 08:58,-0.20791169081776265,0
01-01-2023 08:59,-0.10452846326765625,0
01-01-2023 09:00,-2.204364238465236e-15,0
01-01-2023 09:01,0.10452846326765186,0
01-01-2023 09:02,0.20791169081775138,0
01-01-2023 09:03,0.30901699437494023,0
01-01-2023 09:04,0.4067366430757938,0
01-01-2023 09:05,0.5936600117011304,1
01-01-2023 09:06,0.5877852522924685,0
01-01-2023 09:07,0.6691306063588544,0
01-01-2023 09:08,0.7431448254773911,0
01-01-2023 09:09,0.809016994374945,0
01-01-2023 09:10,0.8660254037844369,0
01-01-2023 09:11,0.9135454576425998,0
01-01-2023 09:12,0.9510565162951529,0
01-01-2023 09:13,0.9781476007338052,0
01-01-2023 09:14,0.9945218953682725,0
01-01-2023 09:15,0.9231648534524355,1
01-01-2023 09:16,0.9945218953682741,0
01-01-2023 09:17,0.978147600733807,0
01-01-2023 09:18,0.9510565162951554,0
01-01-2023 09:19,0.913545457642603,0
01-01-2023 09:20,0.8660254037844409,0
01-01-2023 09:21,0.8090169943749498,0
01-01-2023 09:22,0.7431448254773966,0
01-01-2023 09:23,0.6691306063588603,0
01-01-2023 09:24,0.587785252292475,0
01-01-2023 09:25,0.9864327448803666,1
01-01-2023 09:26,0.4067366430758077,0
01-01-2023 09:27,0.30901699437495467,0
01-01-2023 09:28,0.20791169081776623,0
01-01-2023 09:29,0.10452846326765991,0
01-01-2023 09:30,5.879542597180472e-15,0
01-01-2023 09:31,-0.10452846326764821,0
01-01-2023 09:32,-0.20791169081775474,0
01-01-2023 09:33,-0.3090169943749435,0
01-01-2023 09:34,-0.406736643075797,0
01-01-2023 09:35,0.4835908937912944,1
01-01-2023 09:36,-0.5877852522924712,0
01-01-2023 09:37,-0.6691306063588569,0
01-01-2023 09:38,-0.7431448254773887,0
01-01-2023 09:39,-0.8090169943749429,0
01-01-2023 09:40,-0.8660254037844352,0
01-01-2023 09:41,-0.9135454576425982,0
01-01-2023 09:42,-0.9510565162951518,0
01-01-2023 09:43,-0.9781476007338046,0
01-01-2023 09:44,-0.9945218953682728,0
01-01-2023 09:45,-0.8312377393072636,1
01-01-2023 09:46,-0.9945218953682737,0
01-01-2023 09:47,-0.9781476007338062,0
01-01-2023 09:48,-0.9510565162951543,0
01-01-2023 09:49,-0.9135454576426016,0
01-01-2023 09:50,-0.8660254037844428,0
01-01-2023 09:51,-0.809016994374952,0
01-01-2023 09:52,-0.743144825477399,0
01-01-2023 09:53,-0.6691306063588631,0
01-01-2023 09:54,-0.587785252292478,0
01-01-2023 09:55,-0.18553712050195248,1
01-01-2023 09:56,-0.4067366430758046,0
01-01-2023 09:57,-0.30901699437495145,0
01-01-2023 09:58,-0.2079116908177629,0
01-01-2023 09:59,-0.1045284632676565,0
01-01-2023 10:00,-2.4492935982947065e-15,0
01-01-2023 10:01,0.10452846326765163,0
01-01-2023 10:02,0.20791169081775115,0
01-01-2023 10:03,0.30901699437494,0
01-01-2023 10:04,0.4067366430757936,0
01-01-2023 10:05,-0.21186781540152516,1
01-01-2023 10:06,0.5877852522924683,0
01-01-2023 10:07,0.6691306063588541,0
01-01-2023 10:08,0.743144825477391,0
01-01-2023 10:09,0.8090169943749449,0
01-01-2023 10:10,0.8660254037844368,0
01-01-2023 10:11,0.9135454576425996,0
01-01-2023 10:12,0.9510565162951506,0
01-01-2023 10:13,0.9781476007338038,0
01-01-2023 10:14,0.9945218953682724,0
01-01-2023 10:15,0.5910039244713945,1
01-01-2023 10:16,0.9945218953682741,0
01-01-2023 10:17,0.978147600733807,0
01-01-2023 10:18,0.9510565162951554,0
01-01-2023 10:19,0.9135454576426031,0
01-01-2023 10:20,0.866025403784441,0
01-01-2023 10:21,0.80901699437495,0
01-01-2023 10:22,0.7431448254773967,0
